event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,media_cost,currency,viewability
evt_4d24fa96,impression,2026-06-04 04:54:08+05:30,2026-06-04T15:42:51Z,adv_1179,cmp_1179_1,preroll,tablet,DE,0.0017,USD,0.85
evt_4e24fc29,impression,2026-06-04 00:29:07+05:30,2026-06-04T11:49:34Z,adv_1130,cmp_1130_3,banner_300x250,tablet,AU,0.0146,USD,0.73
evt_4b24f770,impression,2026-06-04 18:48:20+05:30,2026-06-04T12:46:23Z,adv_1165,cmp_1165_3,banner_728x90,desktop,AU,0.0026,INR,0.92
evt_4c24f903,impression,2026-06-04 01:16:18+05:30,2026-06-04T14:05:14Z,adv_1158,cmp_1158_2,native_feed,mobile,unknown,0.0023,USD,0.73
evt_59250d7a,impression,2026-06-04 09:10:49+05:30,2026-06-04T14:55:12Z,adv_1130,cmp_1130_2,banner_728x90,desktop,SG,0.0149,USD,0.77
evt_5a250f0d,impression,2026-06-04 23:53:28+05:30,2026-06-04T06:19:49Z,adv_1151,cmp_1151_3,banner_728x90,ctv,AU,0.0194,USD,0.71
evt_572748eb,impression,2026-06-04 18:07:46+05:30,2026-06-04T15:40:10Z,adv_1179,cmp_1179_2,preroll,ctv,GB,0.0042,USD,0.41
evt_56274758,impression,2026-06-04 04:58:19+05:30,2026-06-04T21:28:14Z,adv_1165,cmp_1165_3,banner_300x250,tablet,unknown,0.0049,USD,0.99
evt_59274c11,impression,2026-06-04 06:38:03+05:30,2026-06-04T16:41:14Z,adv_1151,cmp_1151_3,interstitial,ctv,unknown,0.0104,INR,0.98
evt_58274a7e,impression,2026-06-04 20:01:03+05:30,2026-06-04T04:27:44Z,adv_1116,cmp_1116_3,native_feed,tablet,GB,0.0166,USD,0.41
evt_5b274f37,impression,2026-06-04 13:53:17+05:30,2026-06-04T03:36:23Z,adv_1158,cmp_1158_2,interstitial,tablet,AU,0.0136,USD,0.90
evt_5a274da4,impression,2026-06-04 05:31:26+05:30,2026-06-04T18:57:51Z,adv_1144,cmp_1144_2,native_feed,tablet,GB,0.0157,USD,0.71
evt_5d27525d,impression,2026-06-04 20:26:55+05:30,2026-06-04T04:21:23Z,adv_1179,cmp_1179_2,banner_728x90,ctv,GB,0.0086,USD,0.74
evt_5c2750ca,impression,2026-06-04 05:50:56+05:30,2026-06-04T19:27:12Z,adv_1109,cmp_1109_3,banner_728x90,ctv,unknown,0.0162,USD,0.88
evt_4f273c53,impression,2026-06-04 07:46:38+05:30,2026-06-04T09:25:58Z,adv_1109,cmp_1109_2,banner_728x90,tablet,GB,0.0049,INR,0.99
evt_4e273ac0,impression,2026-06-04 20:22:37+05:30,2026-06-04T13:50:26Z,adv_1179,cmp_1179_1,native_feed,desktop,SG,0.0077,USD,0.71
evt_cd3dc8fc,impression,2026-06-04 21:00:30+05:30,2026-06-04T15:54:01Z,adv_1137,cmp_1137_1,banner_300x250,mobile,AU,0.0153,USD,0.70
evt_ce3dca8f,impression,2026-06-04 01:20:37+05:30,2026-06-04T20:24:56Z,adv_1179,cmp_1179_1,native_feed,tablet,IN,0.0129,USD,0.44
evt_cf3dcc22,click,2026-06-04 05:15:31+05:30,2026-06-04T10:44:58Z,adv_1179,cmp_1179_3,interstitial,mobile,CA,0.6424,USD,0.59
evt_d03dcdb5,impression,2026-06-04 14:37:12+05:30,2026-06-04T17:33:56Z,adv_1130,cmp_1130_2,banner_300x250,desktop,IN,0.0036,INR,0.93
evt_c93dc2b0,impression,2026-06-04 02:53:13+05:30,2026-06-04T14:37:19Z,adv_1137,cmp_1137_3,banner_300x250,mobile,DE,0.0059,USD,0.73
evt_ca3dc443,impression,2026-06-04 03:49:56+05:30,2026-06-04T10:22:13Z,adv_1137,cmp_1137_3,native_feed,desktop,AU,0.0072,USD,0.99
evt_cb3dc5d6,impression,2026-06-04 06:48:26+05:30,2026-06-04T03:56:45Z,adv_1116,cmp_1116_1,interstitial,mobile,GB,0.0030,INR,0.98
evt_cc3dc769,impression,2026-06-04 16:41:08+05:30,2026-06-04T19:45:44Z,adv_1165,cmp_1165_1,preroll,ctv,,0.0034,USD,0.66
evt_d53dd594,impression,2026-06-04 20:42:07+05:30,2026-06-04T19:17:59Z,adv_1109,cmp_1109_1,interstitial,mobile,unknown,0.0044,USD,0.72
evt_d63dd727,impression,2026-06-04 14:33:10+05:30,2026-06-04T09:24:52Z,adv_1172,cmp_1172_2,native_feed,tablet,IN,0.0120,USD,0.81
evt_d3401105,impression,2026-06-04 00:31:29+05:30,2026-06-04T05:47:46Z,adv_1165,cmp_1165_1,native_feed,mobile,US,0.0170,INR,0.53
evt_d2400f72,impression,2026-06-04 19:55:02+05:30,2026-06-04T19:08:38Z,adv_1151,cmp_1151_2,banner_728x90,ctv,GB,0.0131,USD,0.90
evt_d1400ddf,impression,2026-06-04 03:39:30+05:30,2026-06-06T23:59:28Z,adv_1137,cmp_1137_3,preroll,desktop,CA,0.0102,USD,0.98
evt_d0400c4c,impression,2026-06-04 21:46:17+05:30,2026-06-04T04:38:27Z,adv_1116,cmp_1116_3,native_feed,mobile,DE,0.0165,INR,0.58
evt_cf400ab9,impression,2026-06-04 21:38:12+05:30,2026-06-04T03:37:46Z,adv_1179,cmp_1179_1,native_feed,desktop,unknown,0.0050,INR,0.60
evt_ce400926,impression,2026-06-04 22:13:29+05:30,2026-06-04T21:44:32Z,adv_1186,cmp_1186_3,native_feed,tablet,US,0.0020,USD,0.99
evt_cd400793,impression,2026-06-04 18:30:52+05:30,2026-06-04T20:01:52Z,adv_1172,cmp_1172_1,banner_300x250,ctv,AU,0.0065,USD,0.69
evt_cc400600,impression,2026-06-04 13:05:02+05:30,2026-06-04T14:33:33Z,adv_1172,cmp_1172_3,interstitial,mobile,US,0.0092,USD,0.64
evt_db401d9d,impression,2026-06-04 04:22:19+05:30,2026-06-04T15:37:37Z,adv_1130,cmp_1130_2,banner_300x250,tablet,US,0.0094,USD,0.95
evt_da401c0a,impression,2026-06-04 15:17:33+05:30,2026-06-04T04:33:51Z,adv_1179,cmp_1179_2,interstitial,ctv,US,0.0115,USD,0.68
evt_1a2d5cb5,impression,2026-06-04 07:05:15+05:30,2026-06-04T15:11:05Z,adv_1123,cmp_1123_3,native_feed,mobile,CA,0.0150,USD,0.76
evt_192d5b22,impression,2026-06-04 23:00:35+05:30,2026-06-04T18:36:18Z,adv_1179,cmp_1179_2,banner_300x250,desktop,unknown,0.0111,INR,0.57
evt_182d598f,impression,2026-06-04 22:47:48+05:30,2026-06-04T11:56:09Z,adv_1130,cmp_1130_2,native_feed,tablet,AU,0.0062,USD,0.96
evt_172d57fc,impression,2026-06-04 10:55:01+05:30,2026-06-04T01:28:22Z,adv_1137,cmp_1137_3,native_feed,ctv,unknown,0.0017,USD,0.49
evt_162d5669,click,2026-06-04 08:55:51+05:30,2026-06-04T23:37:19Z,adv_1179,cmp_1179_1,banner_300x250,mobile,SG,0.1426,INR,0.94
evt_152d54d6,impression,2026-06-04 15:34:00+05:30,2026-06-04T07:05:48Z,adv_1172,cmp_1172_1,interstitial,mobile,,0.0006,USD,0.62
evt_142d5343,impression,2026-06-04 21:54:13+05:30,2026-06-04T16:43:23Z,adv_1151,cmp_1151_2,banner_728x90,ctv,AU,0.0030,USD,0.93
evt_132d51b0,impression,2026-06-04 04:48:13+05:30,2026-06-04T15:45:28Z,adv_1165,cmp_1165_1,banner_728x90,mobile,AU,0.0111,USD,0.49
evt_222d694d,impression,2026-06-04 00:26:19+05:30,2026-06-06T19:25:31Z,adv_1186,cmp_1186_2,banner_300x250,ctv,,0.0175,USD,0.67
evt_212d67ba,impression,2026-06-04 20:47:25+05:30,2026-06-04T00:25:38Z,adv_1186,cmp_1186_2,preroll,mobile,GB,0.0018,INR,0.57
evt_142b14ac,impression,2026-06-04 19:53:00+05:30,2026-06-04T09:13:57Z,adv_1186,cmp_1186_3,native_feed,ctv,CA,0.0134,USD,0.46
evt_152b163f,impression,2026-06-04 12:21:03+05:30,2026-06-04T12:39:58Z,adv_1130,cmp_1130_2,native_feed,mobile,,0.0052,USD,0.90
evt_162b17d2,click,2026-06-04 06:04:57+05:30,2026-06-04T23:33:50Z,adv_1116,cmp_1116_2,preroll,mobile,US,0.1811,USD,0.63
evt_172b1965,impression,2026-06-04 18:54:43+05:30,2026-06-04T22:43:34Z,adv_1116,cmp_1116_1,native_feed,tablet,unknown,0.0042,USD,0.46
evt_102b0e60,impression,2026-06-04 09:42:21+05:30,2026-06-04T06:14:15Z,adv_1130,cmp_1130_1,banner_300x250,mobile,SG,0.0067,USD,0.63
evt_112b0ff3,impression,2026-06-04 17:13:38+05:30,2026-06-04T02:14:30Z,adv_1144,cmp_1144_2,native_feed,tablet,AU,0.0136,USD,0.80
evt_122b1186,impression,2026-06-04 15:53:43+05:30,2026-06-04T17:59:00Z,adv_1186,cmp_1186_1,preroll,desktop,AU,0.0072,USD,0.55
evt_132b1319,impression,2026-06-04 20:37:05+05:30,2026-06-04T09:40:15Z,adv_1179,cmp_1179_3,preroll,ctv,CA,0.0035,INR,0.93
evt_1c2b2144,impression,2026-06-04 18:26:02+05:30,2026-06-04T17:07:28Z,adv_1130,cmp_1130_3,interstitial,tablet,,0.0166,INR,0.79
evt_1d2b22d7,impression,2026-06-04 06:06:37+05:30,2026-06-04T21:06:41Z,adv_1130,cmp_1130_1,native_feed,tablet,,0.0091,INR,0.72
evt_a632b647,impression,2026-06-04 05:58:11+05:30,2026-06-04T11:04:41Z,adv_1158,cmp_1158_2,banner_300x250,ctv,IN,0.0138,USD,0.88
evt_a532b4b4,impression,2026-06-04 21:46:23+05:30,2026-06-04T12:59:17Z,adv_1186,cmp_1186_1,interstitial,mobile,unknown,0.0032,USD,0.89
evt_a832b96d,impression,2026-06-04 01:02:22+05:30,2026-06-04T07:32:39Z,adv_1123,cmp_1123_1,banner_728x90,tablet,IN,0.0161,USD,0.72
evt_a732b7da,click,2026-06-04 10:32:41+05:30,2026-06-04T11:36:02Z,adv_1158,cmp_1158_2,interstitial,ctv,CA,0.7650,USD,0.40
evt_a232affb,impression,2026-06-04 13:20:35+05:30,2026-06-04T05:54:22Z,adv_1165,cmp_1165_1,banner_300x250,mobile,US,0.0089,USD,0.82
evt_a132ae68,impression,2026-06-04 12:23:17+05:30,2026-06-04T20:14:35Z,adv_1130,cmp_1130_1,interstitial,ctv,,0.0108,USD,0.54
evt_a432b321,impression,2026-06-04 04:25:23+05:30,2026-06-04T21:45:07Z,adv_1137,cmp_1137_2,native_feed,tablet,AU,0.0025,INR,0.78
evt_a332b18e,impression,2026-06-04 08:39:44+05:30,2026-06-04T07:00:57Z,adv_1123,cmp_1123_1,interstitial,mobile,CA,0.0054,USD,0.94
evt_9e32a9af,impression,2026-06-04 15:31:23+05:30,2026-06-04T04:04:16Z,adv_1116,cmp_1116_3,native_feed,ctv,AU,0.0112,USD,0.58
evt_9d32a81c,impression,2026-06-04 18:49:16+05:30,2026-06-04T07:45:37Z,adv_1144,cmp_1144_1,preroll,ctv,AU,0.0172,USD,0.84
evt_202fa4be,impression,2026-06-04 14:47:19+05:30,2026-06-06T20:02:37Z,adv_1116,cmp_1116_2,preroll,mobile,US,0.0062,USD,0.94
evt_212fa651,impression,2026-06-04 17:54:45+05:30,2026-06-04T03:38:50Z,adv_1116,cmp_1116_3,native_feed,ctv,GB,0.0106,USD,0.64
evt_1e2fa198,impression,2026-06-04 04:54:01+05:30,2026-06-04T14:10:26Z,adv_1137,cmp_1137_3,native_feed,mobile,DE,0.0015,USD,0.73
evt_1f2fa32b,impression,2026-06-04 13:14:51+05:30,2026-06-04T10:20:36Z,adv_1137,cmp_1137_3,native_feed,mobile,IN,0.0098,USD,0.92
evt_242fab0a,impression,2026-06-04 14:17:49+05:30,2026-06-04T10:56:26Z,adv_1109,cmp_1109_2,preroll,tablet,CA,0.0082,USD,0.78
evt_252fac9d,impression,2026-06-04 19:24:22+05:30,2026-06-04T16:35:06Z,adv_1186,cmp_1186_2,interstitial,ctv,GB,0.0199,USD,0.82
evt_222fa7e4,impression,2026-06-04 15:55:56+05:30,2026-06-04T14:34:42Z,adv_1179,cmp_1179_1,preroll,tablet,IN,0.0096,USD,0.46
evt_232fa977,conversion,2026-06-04 12:07:16+05:30,2026-06-04T16:13:17Z,adv_1172,cmp_1172_1,banner_728x90,desktop,IN,0.0000,USD,0.70
evt_182f9826,impression,2026-06-04 07:03:27+05:30,2026-06-04T13:10:09Z,adv_981,cmp_981_x,banner_728x90,ctv,CA,0.0049,USD,0.89
evt_192f99b9,click,2026-06-04 06:35:07+05:30,2026-06-04T09:29:12Z,adv_1186,cmp_1186_2,preroll,ctv,SG,0.0389,INR,0.47
evt_a223a571,impression,2026-06-04 00:16:19+05:30,2026-06-04T09:00:38Z,adv_1130,cmp_1130_2,native_feed,ctv,IN,-0.0154,USD,0.69
evt_a123a3de,click,2026-06-04 16:11:18+05:30,2026-06-04T18:19:33Z,adv_1116,cmp_1116_1,interstitial,desktop,,0.2734,USD,0.59
evt_a023a24b,impression,2026-06-04 12:35:28+05:30,2026-06-04T03:12:40Z,adv_1130,cmp_1130_3,banner_728x90,mobile,IN,0.0112,USD,0.82
evt_9f23a0b8,click,2026-06-04 09:58:41+05:30,2026-06-04T00:15:06Z,adv_1179,cmp_1179_3,banner_728x90,desktop,DE,0.3513,USD,0.66
evt_a623abbd,impression,2026-06-04 03:06:32+05:30,2026-06-04T14:30:17Z,adv_1151,cmp_1151_2,preroll,mobile,unknown,0.0093,USD,0.64
evt_a523aa2a,impression,2026-06-04 14:52:30+05:30,2026-06-04T14:47:10Z,adv_1109,cmp_1109_2,native_feed,mobile,CA,0.0013,USD,0.89
evt_a423a897,impression,2026-06-04 04:08:55+05:30,2026-06-04T22:41:40Z,adv_1186,cmp_1186_2,native_feed,desktop,AU,0.0189,USD,0.80
evt_a323a704,impression,2026-06-04 07:27:36+05:30,2026-06-04T20:44:41Z,adv_1137,cmp_1137_3,banner_728x90,desktop,DE,0.0027,USD,0.63
evt_9a2398d9,impression,2026-06-04 08:24:39+05:30,2026-06-04T14:33:26Z,adv_1123,cmp_1123_2,interstitial,tablet,US,0.0160,USD,0.47
evt_99239746,impression,2026-06-04 08:12:18+05:30,2026-06-04T17:59:37Z,adv_1123,cmp_1123_3,banner_728x90,desktop,,0.0197,USD,0.84
evt_9c215d68,impression,2026-06-04 06:15:10+05:30,2026-06-06T20:18:14Z,adv_1158,cmp_1158_1,banner_728x90,tablet,AU,0.0150,USD,0.48
evt_9d215efb,impression,2026-06-04 23:04:36+05:30,2026-06-04T09:48:20Z,adv_1165,cmp_1165_3,banner_728x90,ctv,AU,0.0139,USD,0.94
evt_9e21608e,impression,2026-06-04 05:44:01+05:30,2026-06-04T12:07:31Z,adv_1151,cmp_1151_3,banner_300x250,ctv,US,0.0055,USD,0.46
evt_9f216221,impression,2026-06-04 08:22:51+05:30,2026-06-04T03:53:23Z,adv_1179,cmp_1179_3,preroll,tablet,AU,0.0179,INR,0.52
evt_a02163b4,impression,2026-06-04 12:09:58+05:30,2026-06-04T22:07:44Z,adv_1144,cmp_1144_3,preroll,ctv,unknown,0.0129,USD,0.51
evt_a1216547,impression,2026-06-04 04:16:40+05:30,2026-06-04T13:39:38Z,adv_957,cmp_957_x,native_feed,desktop,,0.0125,INR,0.71
evt_a22166da,impression,2026-06-04 16:22:40+05:30,2026-06-04T19:50:59Z,adv_1130,cmp_1130_1,native_feed,mobile,unknown,0.0164,USD,0.76
evt_a321686d,impression,2026-06-04 15:27:02+05:30,2026-06-04T21:21:33Z,adv_1137,cmp_1137_1,interstitial,ctv,DE,0.0138,USD,0.52
evt_942150d0,impression,2026-06-04 14:35:12+05:30,2026-06-04T02:32:22Z,adv_1151,cmp_1151_3,preroll,ctv,AU,0.0189,USD,0.53
evt_95215263,impression,2026-06-04 08:15:06+05:30,2026-06-04T16:46:43Z,adv_1123,cmp_1123_1,banner_300x250,ctv,unknown,0.0058,USD,0.83
evt_e28cca3,impression,2026-06-04 16:07:45+05:30,2026-06-04T23:33:29Z,adv_1137,cmp_1137_2,preroll,ctv,,0.0091,USD,0.78
evt_d28cb10,impression,2026-06-04 08:21:23+05:30,2026-06-04T01:32:54Z,adv_1186,cmp_1186_2,banner_728x90,tablet,SG,0.0187,USD,0.51
evt_1028cfc9,impression,2026-06-04 22:21:03+05:30,2026-06-04T23:37:45Z,adv_1158,cmp_1158_3,banner_300x250,desktop,DE,0.0012,USD,0.46
evt_f28ce36,impression,2026-06-04 12:49:25+05:30,2026-06-04T22:37:33Z,adv_1165,cmp_1165_2,native_feed,desktop,AU,0.0105,USD,0.89
evt_1228d2ef,impression,2026-06-04 07:49:48+05:30,2026-06-04T02:23:51Z,adv_1123,cmp_1123_1,preroll,desktop,IN,0.0039,USD,0.81
evt_1228d2ef,impression,2026-06-04 07:49:48+05:30,2026-06-04T02:23:51Z,adv_1123,cmp_1123_1,preroll,desktop,IN,0.0039,USD,0.81
evt_1128d15c,impression,2026-06-04 20:21:05+05:30,2026-06-04T19:58:06Z,adv_1179,cmp_1179_3,preroll,mobile,IN,0.0082,USD,0.42
evt_1428d615,impression,2026-06-04 08:14:55+05:30,2026-06-04T13:32:42Z,adv_1151,cmp_1151_3,banner_300x250,desktop,,0.0054,USD,0.98
evt_1328d482,impression,2026-06-04 19:17:14+05:30,2026-06-04T17:28:52Z,adv_1130,cmp_1130_2,banner_728x90,desktop,unknown,0.0127,USD,0.49
evt_1628d93b,impression,2026-06-04 20:29:56+05:30,2026-06-04T19:30:27Z,adv_1179,cmp_1179_3,banner_300x250,mobile,unknown,0.0172,USD,0.71
evt_1528d7a8,impression,2026-06-04 11:52:49+05:30,2026-06-04T16:30:28Z,adv_1158,cmp_1158_1,banner_300x250,ctv,,0.0084,USD,0.46
evt_a825ed7a,impression,2026-06-04 21:25:20+05:30,2026-06-06T18:26:32Z,adv_1172,cmp_1172_1,native_feed,tablet,DE,0.0023,USD,0.58
evt_a925ef0d,impression,2026-06-04 19:49:57+05:30,2026-06-04T15:56:25Z,adv_1165,cmp_1165_1,banner_300x250,mobile,IN,0.0137,USD,0.95
evt_a625ea54,impression,2026-06-04 04:16:22+05:30,2026-06-04T10:05:26Z,adv_1144,cmp_1144_2,native_feed,tablet,US,0.0043,USD,0.57
evt_a725ebe7,impression,2026-06-04 00:30:18+05:30,2026-06-04T08:20:44Z,adv_1158,cmp_1158_1,native_feed,tablet,GB,0.0088,USD,0.77
evt_a425e72e,conversion,2026-06-04 08:59:19+05:30,2026-06-04T17:38:54Z,adv_1109,cmp_1109_3,preroll,tablet,unknown,0.0000,INR,0.74
evt_a525e8c1,click,2026-06-04 07:41:16+05:30,2026-06-04T05:21:34Z,adv_1165,cmp_1165_1,banner_728x90,mobile,GB,0.3551,USD,0.78
evt_a225e408,impression,2026-06-04 15:59:13+05:30,2026-06-04T06:39:56Z,adv_1130,cmp_1130_1,interstitial,tablet,GB,0.0138,USD,0.53
evt_a325e59b,impression,2026-06-04 07:23:44+05:30,2026-06-04T08:23:37Z,adv_1179,cmp_1179_2,native_feed,desktop,IN,0.0066,USD,0.46
evt_a025e0e2,impression,2026-06-04 13:32:25+05:30,2026-06-04T08:15:00Z,adv_1165,cmp_1165_1,banner_300x250,ctv,AU,0.0193,USD,1.00
evt_a125e275,impression,2026-06-04 00:17:27+05:30,2026-06-04T12:22:13Z,adv_1137,cmp_1137_2,banner_728x90,ctv,AU,0.0199,USD,0.49
evt_2a19ee2d,impression,2026-06-04 12:16:07+05:30,2026-06-04T22:09:57Z,adv_1116,cmp_1116_2,preroll,desktop,GB,0.0028,USD,0.50
evt_2919ec9a,impression,2026-06-04 02:12:23+05:30,2026-06-04T22:42:42Z,adv_1137,cmp_1137_3,preroll,mobile,unknown,0.0113,USD,0.60
evt_2819eb07,impression,2026-06-04 13:05:56+05:30,2026-06-04T15:33:56Z,adv_1179,cmp_1179_1,native_feed,ctv,DE,0.0058,USD,0.51
evt_2719e974,impression,2026-06-04 06:09:44+05:30,2026-06-04T00:10:59Z,adv_1165,cmp_1165_3,interstitial,desktop,CA,0.0123,USD,0.94
evt_2619e7e1,impression,2026-06-04 14:32:14+05:30,2026-06-04T16:40:22Z,adv_1186,cmp_1186_1,banner_728x90,tablet,CA,0.0100,USD,0.87
evt_2619e7e1,impression,2026-06-04 14:32:14+05:30,2026-06-04T16:40:22Z,adv_1186,cmp_1186_1,banner_728x90,tablet,CA,0.0100,USD,0.87
evt_2519e64e,impression,2026-06-04 08:11:02+05:30,2026-06-04T23:25:43Z,adv_1179,cmp_1179_1,banner_728x90,mobile,DE,0.0128,USD,0.88
evt_2419e4bb,impression,2026-06-04 08:56:08+05:30,2026-06-04T09:32:45Z,adv_1109,cmp_1109_2,preroll,tablet,,0.0161,INR,0.85
evt_2319e328,impression,2026-06-04 03:29:50+05:30,2026-06-04T11:47:24Z,adv_1144,cmp_1144_3,banner_728x90,desktop,AU,0.0106,USD,0.53
evt_2219e195,impression,2026-06-04 00:15:52+05:30,2026-06-04T03:24:46Z,adv_1165,cmp_1165_2,banner_300x250,desktop,,0.0034,INR,0.71
evt_2119e002,impression,2026-06-04 07:59:28+05:30,2026-06-04T14:46:50Z,adv_1186,cmp_1186_2,banner_728x90,tablet,IN,0.0100,USD,0.41
evt_a416dca4,impression,2026-06-04 09:17:49+05:30,2026-06-04T04:44:16Z,adv_1123,cmp_1123_2,banner_300x250,desktop,GB,0.0080,USD,0.82
evt_a516de37,impression,2026-06-04 12:27:49+05:30,2026-06-04T02:33:30Z,adv_1186,cmp_1186_2,interstitial,mobile,US,0.0194,USD,0.41
evt_a616dfca,impression,2026-06-04 05:59:16+05:30,2026-06-04T11:57:19Z,adv_1165,cmp_1165_2,preroll,tablet,US,0.0076,USD,0.56
evt_a716e15d,impression,2026-06-04 06:38:19+05:30,2026-06-04T10:51:34Z,adv_1186,cmp_1186_1,native_feed,ctv,unknown,0.0013,USD,0.52
evt_a016d658,impression,2026-06-04 00:07:43+05:30,2026-06-05T22:21:58Z,adv_1158,cmp_1158_3,native_feed,mobile,unknown,0.0160,USD,0.72
evt_a116d7eb,impression,2026-06-04 20:37:50+05:30,2026-06-04T22:11:30Z,adv_1179,cmp_1179_3,banner_300x250,ctv,CA,0.0175,INR,0.45
evt_a216d97e,impression,2026-06-04 16:36:33+05:30,2026-06-04T15:35:16Z,adv_1137,cmp_1137_2,preroll,ctv,AU,0.0001,USD,0.81
evt_a316db11,impression,2026-06-04 01:23:15+05:30,2026-06-04T10:44:45Z,adv_1179,cmp_1179_2,banner_728x90,tablet,unknown,0.0132,INR,0.68
evt_9c16d00c,impression,2026-06-04 12:28:11+05:30,2026-06-04T06:24:08Z,adv_1172,cmp_1172_2,banner_728x90,tablet,,0.0022,USD,0.59
evt_9d16d19f,impression,2026-06-04 02:27:03+05:30,2026-06-04T08:54:53Z,adv_1165,cmp_1165_2,preroll,mobile,US,0.0002,USD,0.57
evt_bb9628ea,impression,2026-06-04 19:08:05+05:30,2026-06-04T01:44:43Z,adv_1158,cmp_1158_1,native_feed,desktop,,0.0035,USD,0.62
evt_bc962a7d,impression,2026-06-04 02:54:24+05:30,2026-06-04T16:15:29Z,adv_1137,cmp_1137_1,interstitial,desktop,AU,0.0183,USD,0.82
evt_b99625c4,click,2026-06-04 10:32:04+05:30,2026-06-04T15:59:23Z,adv_1109,cmp_1109_3,banner_728x90,tablet,SG,0.5537,USD,0.62
evt_ba962757,impression,2026-06-04 01:36:19+05:30,2026-06-04T06:27:41Z,adv_1172,cmp_1172_2,preroll,desktop,DE,0.0107,USD,0.95
evt_b796229e,impression,2026-06-04 03:32:27+05:30,2026-06-04T01:51:29Z,adv_1144,cmp_1144_2,banner_300x250,ctv,US,0.0004,USD,0.47
evt_b8962431,impression,2026-06-04 01:36:06+05:30,2026-06-04T22:25:52Z,adv_1144,cmp_1144_2,banner_300x250,ctv,CA,0.0112,INR,0.84
evt_b5961f78,impression,2026-06-04 12:06:31+05:30,2026-06-04T11:28:53Z,adv_1123,cmp_1123_3,banner_728x90,tablet,DE,0.0168,USD,0.65
evt_b696210b,impression,2026-06-04 13:57:30+05:30,2026-06-04T13:17:14Z,adv_1179,cmp_1179_1,interstitial,mobile,AU,0.0034,USD,0.66
evt_b3961c52,impression,2026-06-04 14:13:11+05:30,2026-06-04T13:28:36Z,adv_1144,cmp_1144_2,banner_728x90,tablet,AU,0.0081,USD,0.61
evt_b4961de5,impression,2026-06-04 15:20:53+05:30,2026-06-04T08:39:19Z,adv_1109,cmp_1109_2,banner_300x250,mobile,,0.0051,USD,0.91
evt_a1983e93,impression,2026-06-04 04:48:47+05:30,2026-06-04T19:49:27Z,adv_1144,cmp_1144_1,preroll,mobile,CA,0.0152,USD,0.48
evt_a0983d00,impression,2026-06-04 09:23:55+05:30,2026-06-04T15:11:26Z,adv_1123,cmp_1123_1,interstitial,ctv,unknown,0.0055,USD,0.58
evt_a39841b9,impression,2026-06-04 00:24:14+05:30,2026-06-04T04:46:22Z,adv_1130,cmp_1130_3,interstitial,mobile,CA,0.0161,USD,0.65
evt_a2984026,impression,2026-06-04 11:29:16+05:30,2026-06-04T11:59:22Z,adv_1137,cmp_1137_1,banner_728x90,mobile,AU,0.0041,USD,0.78
evt_a59844df,impression,2026-06-04 21:53:03+05:30,2026-06-04T16:04:47Z,adv_1109,cmp_1109_2,interstitial,ctv,US,0.0157,USD,0.88
evt_a498434c,impression,2026-06-04 04:09:06+05:30,2026-06-04T20:29:48Z,adv_1116,cmp_1116_3,native_feed,mobile,unknown,0.0167,INR,0.49
evt_a7984805,impression,2026-06-04 04:49:04+05:30,2026-06-04T21:43:42Z,adv_1144,cmp_1144_1,preroll,mobile,DE,0.0164,USD,0.71
evt_a6984672,click,2026-06-04 20:39:08+05:30,2026-06-04T10:20:47Z,adv_1109,cmp_1109_1,native_feed,tablet,IN,0.6741,USD,0.96
evt_a9984b2b,impression,2026-06-04 14:40:13+05:30,2026-06-04T17:53:02Z,adv_1179,cmp_1179_3,banner_728x90,ctv,SG,0.0161,USD,0.54
evt_a8984998,click,2026-06-04 16:45:58+05:30,2026-06-04T11:07:12Z,adv_1151,cmp_1151_3,banner_300x250,tablet,US,0.1007,INR,0.90
evt_2f90cf58,impression,2026-06-04 08:16:25+05:30,2026-06-05T04:23:23Z,adv_1179,cmp_1179_2,preroll,tablet,SG,0.0106,USD,0.49
evt_3090d0eb,impression,2026-06-04 23:46:44+05:30,2026-06-04T00:40:52Z,adv_1151,cmp_1151_3,native_feed,ctv,AU,0.0024,USD,0.99
evt_3190d27e,impression,2026-06-04 08:46:42+05:30,2026-06-04T22:09:10Z,adv_1186,cmp_1186_1,preroll,ctv,DE,0.0130,USD,0.79
evt_3290d411,impression,2026-06-04 19:46:34+05:30,2026-06-05T23:35:09Z,adv_1179,cmp_1179_1,native_feed,tablet,SG,0.0110,USD,0.94
evt_3390d5a4,impression,2026-06-04 16:18:16+05:30,2026-06-04T16:17:53Z,adv_1116,cmp_1116_3,native_feed,tablet,GB,0.0085,USD,0.94
evt_3490d737,impression,2026-06-04 06:43:47+05:30,2026-06-04T16:16:16Z,adv_1130,cmp_1130_2,preroll,desktop,AU,0.0117,USD,0.60
evt_3590d8ca,impression,2026-06-04 17:27:00+05:30,2026-06-04T19:37:53Z,adv_1179,cmp_1179_1,banner_728x90,desktop,,0.0173,USD,0.50
evt_3690da5d,impression,2026-06-04 10:03:23+05:30,2026-06-04T09:02:35Z,adv_1123,cmp_1123_2,interstitial,tablet,,0.0034,USD,0.63
evt_2790c2c0,conversion,2026-06-04 09:10:01+05:30,2026-06-04T03:47:59Z,adv_1172,cmp_1172_1,preroll,mobile,CA,0.0000,USD,0.76
