event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,spend,currency
evt_6d2eaa87,impression,2026-06-01T15:30:17Z,2026-06-01T10:51:26Z,adv_1151,cmp_1151_3,banner_300x250,tablet,IN,0.0189,USD
evt_6c2ea8f4,impression,2026-06-01T23:57:17Z,2026-06-01T01:56:29Z,adv_1130,cmp_1130_1,banner_728x90,desktop,SG,0.0108,USD
evt_6f2eadad,impression,2026-06-01T06:04:25Z,2026-06-01T10:11:34Z,adv_1109,cmp_1109_3,banner_728x90,desktop,IN,0.0060,USD
evt_6e2eac1a,impression,2026-06-01T12:58:28Z,2026-06-01T01:50:39Z,adv_1165,cmp_1165_2,banner_728x90,ctv,DE,0.0066,USD
evt_612e97a3,impression,2026-06-01T06:47:59Z,2026-06-01T09:01:09Z,adv_1137,cmp_1137_1,native_feed,mobile,IN,0.0160,INR
evt_602e9610,impression,2026-06-01T21:26:37Z,2026-06-01T13:08:08Z,adv_957,cmp_957_x,preroll,tablet,unknown,0.0188,USD
evt_5f445acc,impression,2026-06-01T11:26:56Z,2026-06-01T02:35:36Z,adv_1123,cmp_1123_1,banner_300x250,desktop,IN,0.0172,USD
evt_60445c5f,impression,2026-06-01T03:16:08Z,2026-06-01T00:54:52Z,adv_1186,cmp_1186_2,interstitial,desktop,DE,0.0097,USD
evt_61445df2,conversion,2026-06-01T19:54:16Z,2026-06-01T23:42:19Z,adv_1144,cmp_1144_2,banner_300x250,tablet,IN,0.0000,INR
evt_62445f85,impression,2026-06-01T13:14:21Z,2026-06-01T13:48:17Z,adv_1186,cmp_1186_1,banner_300x250,tablet,unknown,0.0136,INR
evt_5b445480,impression,2026-06-01T09:42:56Z,2026-06-01T17:42:11Z,adv_1130,cmp_1130_1,banner_300x250,ctv,IN,0.0021,INR
evt_5c445613,impression,2026-06-01T04:41:31Z,2026-06-01T14:24:13Z,adv_1179,cmp_1179_1,interstitial,desktop,AU,0.0152,USD
evt_5d4457a6,impression,2026-06-01T15:49:51Z,2026-06-01T14:51:35Z,adv_1137,cmp_1137_1,native_feed,tablet,SG,0.0052,USD
evt_5e445939,click,2026-06-01T09:05:31Z,2026-06-01T23:10:18Z,adv_1123,cmp_1123_2,native_feed,desktop,AU,0.2951,USD
evt_67446764,impression,2026-06-01T12:28:42Z,2026-06-01T06:47:13Z,adv_1137,cmp_1137_3,banner_300x250,tablet,US,0.0007,USD
evt_684468f7,impression,2026-06-01T21:03:36Z,2026-06-01T17:53:53Z,adv_1123,cmp_1123_2,interstitial,ctv,GB,0.0036,USD
evt_e5476c55,impression,2026-06-01T00:57:49Z,2026-06-01T22:20:50Z,adv_1151,cmp_1151_1,banner_300x250,ctv,GB,0.0046,USD
evt_e4476ac2,impression,2026-06-01T08:14:38Z,2026-06-01T23:37:14Z,adv_1165,cmp_1165_1,preroll,mobile,,0.0152,USD
evt_e347692f,impression,2026-06-01T11:59:10Z,2026-06-01T06:02:52Z,adv_1186,cmp_1186_1,preroll,tablet,CA,0.0073,USD
evt_e247679c,click,2026-06-01T19:01:32Z,2026-06-01T09:36:39Z,adv_1186,cmp_1186_2,interstitial,desktop,GB,0.0105,USD
evt_e1476609,impression,2026-06-01T07:31:39Z,2026-06-01T17:58:36Z,adv_1158,cmp_1158_1,native_feed,desktop,SG,0.0028,USD
evt_e0476476,impression,2026-06-01T10:56:44Z,2026-06-01T13:25:52Z,adv_1151,cmp_1151_3,native_feed,tablet,DE,0.0076,USD
evt_df4762e3,click,2026-06-01T22:18:27Z,2026-06-01T09:22:46Z,adv_1186,cmp_1186_1,preroll,desktop,GB,0.1390,USD
evt_de476150,click,2026-06-01T05:07:35Z,2026-06-01T01:06:30Z,adv_1179,cmp_1179_3,banner_300x250,mobile,AU,0.6572,USD
evt_ed4778ed,impression,2026-06-01T03:14:23Z,2026-06-01T00:12:23Z,adv_1165,cmp_1165_2,banner_300x250,ctv,GB,0.0021,USD
evt_ec47775a,impression,2026-06-01T18:25:29Z,2026-06-01T21:14:06Z,adv_1151,cmp_1151_3,interstitial,desktop,CA,0.0189,USD
evt_aaf6ba05,impression,2026-06-01T03:10:05Z,2026-06-01T15:01:41Z,adv_1137,cmp_1137_1,preroll,ctv,AU,0.0045,USD
evt_a9f6b872,impression,2026-06-01T19:24:46Z,2026-06-01T18:12:31Z,adv_1172,cmp_1172_2,native_feed,ctv,unknown,0.0190,USD
evt_a8f6b6df,impression,2026-06-01T03:17:56Z,2026-06-01T15:39:50Z,adv_1151,cmp_1151_1,banner_728x90,desktop,DE,0.0161,USD
evt_a7f6b54c,impression,2026-06-01T07:46:22Z,2026-06-01T13:08:26Z,adv_1137,cmp_1137_2,interstitial,tablet,IN,0.0169,USD
evt_a6f6b3b9,conversion,2026-06-01T18:11:12Z,2026-06-01T01:29:08Z,adv_1158,cmp_1158_1,interstitial,ctv,,0.0000,USD
evt_a5f6b226,impression,2026-06-01T12:50:18Z,2026-06-01T15:29:55Z,adv_1151,cmp_1151_1,banner_300x250,tablet,GB,0.0140,INR
evt_a4f6b093,impression,2026-06-01T22:00:45Z,2026-06-01T04:42:15Z,adv_1137,cmp_1137_2,native_feed,desktop,GB,0.0040,USD
evt_a3f6af00,impression,2026-06-01T21:05:23Z,2026-06-01T00:25:20Z,adv_1116,cmp_1116_2,interstitial,desktop,CA,0.0196,USD
evt_b2f6c69d,click,2026-06-01T21:08:27Z,2026-06-01T18:43:11Z,adv_1179,cmp_1179_2,preroll,tablet,SG,0.5725,INR
evt_b1f6c50a,impression,2026-06-01T13:13:17Z,2026-06-01T09:36:07Z,adv_1172,cmp_1172_1,interstitial,mobile,US,0.0071,USD
evt_a4f471fc,impression,2026-06-01T13:40:40Z,2026-06-03T08:34:19Z,adv_1158,cmp_1158_1,interstitial,ctv,US,0.0107,USD
evt_a5f4738f,impression,2026-06-01T19:44:52Z,2026-06-01T05:03:44Z,adv_1144,cmp_1144_2,interstitial,tablet,SG,0.0051,USD
evt_a6f47522,impression,2026-06-01T13:39:37Z,2026-06-01T00:21:56Z,adv_1137,cmp_1137_2,banner_728x90,ctv,AU,0.0076,USD
evt_a7f476b5,impression,2026-06-01T23:35:01Z,2026-06-01T23:39:43Z,adv_1116,cmp_1116_2,banner_300x250,ctv,GB,0.0148,USD
evt_a0f46bb0,impression,2026-06-01T18:29:26Z,2026-06-01T02:23:41Z,adv_1137,cmp_1137_1,native_feed,ctv,AU,0.0134,INR
evt_a1f46d43,click,2026-06-01T08:26:17Z,2026-06-01T21:26:43Z,adv_1144,cmp_1144_1,preroll,ctv,SG,0.8949,USD
evt_a1f46d43,click,2026-06-01T08:26:17Z,2026-06-01T21:26:43Z,adv_1144,cmp_1144_1,preroll,ctv,SG,0.8949,USD
evt_a2f46ed6,click,2026-06-01T18:32:48Z,2026-06-01T20:52:58Z,adv_1165,cmp_1165_1,native_feed,ctv,CA,0.6698,USD
evt_a3f47069,impression,2026-06-01T06:51:42Z,2026-06-01T14:40:30Z,adv_1172,cmp_1172_2,banner_728x90,ctv,,0.0123,INR
evt_acf47e94,impression,2026-06-01T19:59:21Z,2026-06-01T03:34:05Z,adv_1109,cmp_1109_1,native_feed,tablet,GB,0.0155,USD
evt_adf48027,impression,2026-06-01T08:47:06Z,2026-06-01T16:06:04Z,adv_1137,cmp_1137_3,banner_728x90,mobile,US,0.0119,USD
evt_adf48027,impression,2026-06-01T08:47:06Z,2026-06-01T16:06:04Z,adv_1137,cmp_1137_3,banner_728x90,mobile,US,0.0119,USD
evt_36fc1397,impression,2026-06-01T02:10:02Z,2026-06-01T21:02:03Z,adv_1130,cmp_1130_3,interstitial,ctv,DE,0.0022,USD
evt_35fc1204,impression,2026-06-01T15:19:09Z,2026-06-01T00:59:46Z,adv_1109,cmp_1109_2,banner_728x90,mobile,GB,0.0140,USD
evt_38fc16bd,impression,2026-06-01T06:52:33Z,2026-06-01T23:41:54Z,adv_1186,cmp_1186_2,banner_728x90,tablet,US,0.0063,USD
evt_37fc152a,impression,2026-06-01T16:47:42Z,2026-06-01T02:52:00Z,adv_1158,cmp_1158_1,native_feed,mobile,CA,0.0152,USD
evt_37fc152a,impression,2026-06-01T16:47:42Z,2026-06-01T02:52:00Z,adv_1158,cmp_1158_1,native_feed,mobile,CA,0.0152,USD
evt_32fc0d4b,impression,2026-06-01T05:40:07Z,2026-06-01T19:03:46Z,adv_1130,cmp_1130_2,native_feed,ctv,US,0.0112,USD
evt_31fc0bb8,impression,2026-06-01T20:34:22Z,2026-06-01T04:56:52Z,adv_1137,cmp_1137_2,preroll,ctv,,0.0187,USD
evt_34fc1071,click,2026-06-01T16:56:32Z,2026-06-01T04:05:29Z,adv_1165,cmp_1165_2,native_feed,desktop,SG,0.0861,USD
evt_33fc0ede,impression,2026-06-01T11:55:02Z,2026-06-01T07:26:26Z,adv_1158,cmp_1158_1,banner_728x90,mobile,IN,0.0198,USD
evt_33fc0ede,impression,2026-06-01T11:55:02Z,2026-06-01T07:26:26Z,adv_1158,cmp_1158_1,banner_728x90,mobile,IN,0.0198,USD
evt_2efc06ff,impression,N/A,2026-06-01T05:09:25Z,adv_1144,cmp_1144_3,interstitial,desktop,,0.0024,USD
evt_2dfc056c,impression,2026-06-01T09:31:22Z,2026-06-01T00:46:29Z,adv_1179,cmp_1179_1,banner_728x90,tablet,SG,0.0048,USD
evt_30f9cb8e,impression,2026-06-01T03:10:01Z,2026-06-01T05:08:13Z,adv_1158,cmp_1158_3,preroll,tablet,GB,0.0160,USD
evt_31f9cd21,impression,2026-06-01T03:35:02Z,2026-06-01T13:16:33Z,adv_1144,cmp_1144_2,banner_728x90,mobile,,0.0010,INR
evt_2ef9c868,impression,2026-06-01T17:13:02Z,2026-06-01T09:32:55Z,adv_1165,cmp_1165_1,interstitial,tablet,DE,0.0189,INR
evt_2ff9c9fb,impression,2026-06-01T08:00:35Z,2026-06-01T02:55:45Z,adv_1179,cmp_1179_1,interstitial,tablet,unknown,0.0094,USD
evt_34f9d1da,impression,2026-06-01T04:49:14Z,2026-06-01T11:14:48Z,adv_1172,cmp_1172_3,banner_300x250,mobile,DE,0.0099,USD
evt_35f9d36d,click,2026-06-01T08:29:18Z,2026-06-01T15:12:47Z,adv_1109,cmp_1109_2,banner_728x90,desktop,SG,0.1245,USD
evt_32f9ceb4,impression,2026-06-01T15:44:05Z,2026-06-01T01:01:39Z,adv_1130,cmp_1130_2,banner_728x90,ctv,DE,0.0116,USD
evt_33f9d047,impression,2026-06-01T04:30:47Z,2026-06-01T10:38:44Z,adv_1109,cmp_1109_2,native_feed,desktop,US,0.0096,USD
evt_28f9bef6,impression,2026-06-01T01:44:20Z,2026-06-01T03:30:10Z,adv_1109,cmp_1109_1,interstitial,desktop,,0.0005,USD
evt_29f9c089,impression,2026-06-01T01:37:20Z,2026-06-01T08:04:57Z,adv_1116,cmp_1116_2,banner_728x90,ctv,IN,0.0068,USD
evt_32ed02c1,impression,2026-06-01T08:49:26Z,2026-06-01T12:33:57Z,adv_1130,cmp_1130_3,native_feed,mobile,,0.0029,USD
evt_31ed012e,impression,2026-06-01T23:45:30Z,2026-06-01T08:44:00Z,adv_1123,cmp_1123_2,interstitial,desktop,DE,0.0160,USD
evt_30ecff9b,impression,2026-06-01T18:26:36Z,2026-06-03T23:52:48Z,adv_1165,cmp_1165_3,native_feed,ctv,AU,0.0104,INR
evt_2fecfe08,impression,2026-06-01T13:44:08Z,2026-06-01T00:10:22Z,adv_1144,cmp_1144_3,banner_300x250,tablet,IN,0.0123,USD
evt_36ed090d,impression,2026-06-01T00:11:48Z,2026-06-01T02:01:28Z,adv_981,cmp_981_x,banner_728x90,tablet,IN,0.0046,USD
evt_35ed077a,impression,2026-06-01T22:37:03Z,2026-06-01T18:02:44Z,adv_1186,cmp_1186_2,native_feed,ctv,GB,0.0121,USD
evt_34ed05e7,impression,2026-06-01T06:15:44Z,2026-06-01T13:25:00Z,adv_1179,cmp_1179_3,preroll,desktop,AU,0.0154,USD
evt_33ed0454,impression,2026-06-01T18:44:46Z,2026-06-01T23:49:06Z,adv_1130,cmp_1130_3,banner_728x90,tablet,IN,0.0178,USD
evt_2aecf629,impression,2026-06-01T00:23:43Z,2026-06-01T12:23:37Z,adv_1151,cmp_1151_1,native_feed,mobile,DE,0.0069,USD
evt_29ecf496,impression,2026-06-01T23:29:45Z,2026-06-01T08:35:42Z,adv_1137,cmp_1137_2,interstitial,mobile,unknown,0.0107,USD
evt_2ceabab8,impression,2026-06-01T21:54:59Z,2026-06-01T16:46:19Z,adv_1123,cmp_1123_3,interstitial,desktop,US,0.0192,USD
evt_2deabc4b,impression,2026-06-01T13:10:48Z,2026-06-01T16:33:19Z,adv_1151,cmp_1151_3,banner_300x250,tablet,GB,0.0012,USD
evt_2eeabdde,impression,2026-06-01T01:56:39Z,2026-06-01T19:22:33Z,adv_1123,cmp_1123_2,interstitial,mobile,,0.0120,USD
evt_2feabf71,impression,2026-06-01T13:13:07Z,2026-06-01T05:33:07Z,adv_1109,cmp_1109_2,interstitial,ctv,GB,0.0172,USD
evt_30eac104,impression,2026-06-01T11:33:51Z,2026-06-01T14:56:28Z,adv_1123,cmp_1123_2,preroll,ctv,GB,0.0074,USD
evt_31eac297,click,2026-06-01T04:34:25Z,2026-06-01T10:08:42Z,adv_1116,cmp_1116_2,interstitial,tablet,GB,0.8110,USD
evt_32eac42a,impression,2026-06-01T03:21:02Z,2026-06-01T02:11:19Z,adv_1116,cmp_1116_3,banner_728x90,mobile,unknown,0.0150,USD
evt_33eac5bd,impression,2026-06-01T21:41:56Z,2026-06-01T00:12:46Z,adv_1179,cmp_1179_1,banner_300x250,ctv,DE,0.0104,INR
evt_24eaae20,impression,2026-06-01T11:15:22Z,2026-06-01T18:39:08Z,adv_1151,cmp_1151_1,interstitial,ctv,,0.0006,USD
evt_25eaafb3,impression,2026-06-01T08:26:34Z,2026-06-01T05:51:46Z,adv_1158,cmp_1158_2,native_feed,ctv,CA,0.0167,USD
evt_9ef229f3,impression,2026-06-01T00:08:25Z,2026-06-01T12:10:42Z,adv_1130,cmp_1130_1,banner_728x90,tablet,US,0.0045,INR
evt_9df22860,impression,2026-06-01T01:35:24Z,2026-06-01T07:48:57Z,adv_1179,cmp_1179_1,banner_728x90,ctv,,0.0126,USD
evt_a0f22d19,conversion,2026-06-01T16:43:09Z,2026-06-01T08:22:09Z,adv_1109,cmp_1109_3,interstitial,desktop,AU,0.0000,USD
evt_9ff22b86,click,2026-06-01T05:02:03Z,2026-06-01T12:54:32Z,adv_1179,cmp_1179_3,native_feed,tablet,US,0.7822,USD
evt_a2f2303f,click,2026-06-01T15:02:07Z,2026-06-01T16:36:04Z,adv_1165,cmp_1165_2,banner_300x250,desktop,CA,0.6216,USD
evt_a1f22eac,impression,2026-06-01T20:42:46Z,2026-06-01T12:43:42Z,adv_1186,cmp_1186_3,interstitial,desktop,SG,0.0129,USD
evt_a4f23365,impression,2026-06-01T04:00:21Z,2026-06-01T12:30:34Z,adv_1179,cmp_1179_2,native_feed,ctv,DE,0.0011,USD
evt_a3f231d2,impression,2026-06-01T04:15:30Z,2026-06-01T07:13:41Z,adv_1130,cmp_1130_1,interstitial,desktop,CA,0.0062,USD
evt_a6f2368b,impression,2026-06-01T09:51:29Z,2026-06-01T17:26:57Z,adv_1186,cmp_1186_1,interstitial,mobile,unknown,0.0113,INR
evt_a5f234f8,impression,2026-06-01T03:25:05Z,2026-06-01T21:00:15Z,adv_1158,cmp_1158_3,banner_728x90,ctv,AU,0.0181,USD
evt_38ef4aca,impression,2026-06-01T12:14:10Z,2026-06-01T22:44:24Z,adv_1137,cmp_1137_1,interstitial,mobile,SG,0.0193,USD
evt_39ef4c5d,impression,2026-06-01T23:36:26Z,2026-06-01T01:49:56Z,adv_1172,cmp_1172_2,banner_728x90,tablet,DE,0.0102,USD
evt_36ef47a4,impression,2026-06-01T22:24:40Z,2026-06-01T03:47:17Z,adv_1130,cmp_1130_3,preroll,mobile,US,0.0172,INR
evt_37ef4937,impression,2026-06-01T15:43:41Z,2026-06-01T22:40:35Z,adv_1137,cmp_1137_1,native_feed,mobile,CA,0.0109,USD
evt_34ef447e,impression,2026-06-01T05:09:33Z,2026-06-01T06:08:45Z,adv_1130,cmp_1130_1,banner_728x90,desktop,unknown,0.0077,USD
evt_35ef4611,impression,2026-06-01T23:23:30Z,2026-06-01T19:41:26Z,adv_1172,cmp_1172_3,preroll,desktop,unknown,0.0192,USD
evt_32ef4158,impression,2026-06-01T19:36:38Z,2026-06-01T11:16:38Z,adv_1179,cmp_1179_1,banner_728x90,mobile,unknown,0.0160,USD
evt_33ef42eb,impression,2026-06-01T23:24:41Z,2026-06-01T16:54:37Z,adv_1123,cmp_1123_1,banner_728x90,desktop,DE,0.0125,USD
evt_30ef3e32,impression,2026-06-01T19:27:16Z,2026-06-01T20:07:41Z,adv_1130,cmp_1130_1,banner_300x250,tablet,IN,0.0011,USD
evt_30ef3e32,impression,2026-06-01T19:27:16Z,2026-06-01T20:07:41Z,adv_1130,cmp_1130_1,banner_300x250,tablet,IN,0.0011,USD
evt_31ef3fc5,impression,2026-06-01T06:49:35Z,2026-06-03T14:39:57Z,adv_1116,cmp_1116_2,preroll,mobile,,0.0138,USD
evt_bae34b7d,impression,2026-06-01T01:19:24Z,2026-06-01T23:29:04Z,adv_1179,cmp_1179_1,native_feed,ctv,US,0.0033,USD
evt_b9e349ea,impression,2026-06-01T19:29:57Z,2026-06-01T20:31:28Z,adv_1186,cmp_1186_3,native_feed,ctv,US,0.0104,USD
evt_b8e34857,impression,2026-06-01T13:53:29Z,2026-06-02T13:32:01Z,adv_1116,cmp_1116_2,banner_300x250,tablet,GB,0.0126,USD
evt_b7e346c4,impression,2026-06-01T19:05:53Z,2026-06-03T20:41:15Z,adv_1158,cmp_1158_3,interstitial,ctv,CA,0.0086,USD
evt_b6e34531,impression,2026-06-01T11:15:14Z,2026-06-01T00:08:31Z,adv_1109,cmp_1109_3,preroll,tablet,US,0.0149,USD
evt_b5e3439e,impression,2026-06-01T17:31:09Z,2026-06-01T16:36:26Z,adv_1165,cmp_1165_1,banner_300x250,ctv,GB,0.0172,USD
evt_b4e3420b,impression,2026-06-01T12:50:49Z,2026-06-01T08:44:45Z,adv_1130,cmp_1130_3,preroll,ctv,GB,0.0093,USD
evt_b3e34078,impression,2026-06-01T03:28:42Z,2026-06-01T11:27:35Z,adv_1137,cmp_1137_1,preroll,desktop,US,0.0017,INR
evt_b2e33ee5,impression,2026-06-01T00:08:35Z,2026-06-01T12:21:28Z,adv_1109,cmp_1109_3,banner_300x250,ctv,unknown,0.0018,INR
evt_b1e33d52,impression,2026-06-01T09:49:18Z,2026-06-01T16:36:22Z,adv_1165,cmp_1165_1,banner_300x250,tablet,SG,0.0155,USD
evt_b4e10374,impression,2026-06-01T00:07:45Z,2026-06-02T15:51:41Z,adv_1179,cmp_1179_1,banner_300x250,ctv,SG,0.0139,USD
evt_b5e10507,impression,2026-06-01T06:07:34Z,2026-06-01T03:02:56Z,adv_1158,cmp_1158_1,banner_728x90,ctv,DE,0.0032,INR
evt_b6e1069a,conversion,2026-06-01T19:04:11Z,2026-06-01T12:49:24Z,adv_1151,cmp_1151_1,banner_728x90,tablet,IN,0.0000,USD
evt_b7e1082d,click,2026-06-01T13:42:05Z,2026-06-01T02:22:23Z,adv_1172,cmp_1172_2,banner_300x250,desktop,IN,0.4871,USD
evt_b7e1082d,click,2026-06-01T13:42:05Z,2026-06-01T02:22:23Z,adv_1172,cmp_1172_2,banner_300x250,desktop,IN,0.4871,USD
evt_b0e0fd28,impression,2026-06-01T13:27:28Z,2026-06-01T04:29:55Z,adv_1165,cmp_1165_2,banner_728x90,desktop,,0.0063,USD
evt_b1e0febb,impression,2026-06-01T03:16:39Z,2026-06-01T08:40:56Z,adv_957,cmp_957_x,banner_300x250,tablet,US,0.0179,USD
evt_b2e1004e,impression,2026-06-01T15:46:29Z,2026-06-01T09:12:17Z,adv_1130,cmp_1130_2,banner_300x250,desktop,,0.0161,USD
evt_b3e101e1,conversion,2026-06-01T22:32:42Z,2026-06-01T01:09:08Z,adv_1109,cmp_1109_2,banner_300x250,tablet,CA,0.0000,INR
evt_ace0f6dc,impression,2026-06-01T23:47:00Z,2026-06-01T22:20:35Z,adv_1144,cmp_1144_1,native_feed,tablet,CA,0.0079,INR
evt_ade0f86f,impression,2026-06-01T18:28:11Z,2026-06-01T00:32:01Z,adv_1109,cmp_1109_2,banner_728x90,tablet,AU,0.0186,USD
evt_4c5f863a,impression,2026-06-01T03:09:11Z,2026-06-01T14:53:23Z,adv_1151,cmp_1151_2,banner_728x90,ctv,IN,0.0143,USD
evt_4d5f87cd,conversion,2026-06-01T13:54:30Z,2026-06-01T07:10:11Z,adv_1137,cmp_1137_1,banner_728x90,desktop,GB,0.0000,USD
evt_4a5f8314,impression,2026-06-01T10:31:05Z,2026-06-01T23:09:41Z,adv_1137,cmp_1137_2,banner_300x250,mobile,IN,0.0161,USD
evt_4b5f84a7,impression,2026-06-01T20:45:30Z,2026-06-01T23:20:19Z,adv_1165,cmp_1165_1,interstitial,desktop,IN,0.0109,USD
evt_485f7fee,impression,2026-06-01T13:46:41Z,2026-06-01T01:13:16Z,adv_1109,cmp_1109_1,preroll,desktop,IN,0.0142,USD
evt_485f7fee,impression,2026-06-01T13:46:41Z,2026-06-01T01:13:16Z,adv_1109,cmp_1109_1,preroll,desktop,IN,0.0142,USD
evt_495f8181,click,2026-06-01T23:12:32Z,2026-06-01T08:59:52Z,adv_1116,cmp_1116_2,native_feed,desktop,DE,0.3046,USD
evt_465f7cc8,impression,2026-06-01T01:24:13Z,2026-06-01T01:30:09Z,adv_1179,cmp_1179_2,banner_300x250,ctv,unknown,0.0041,USD
evt_475f7e5b,impression,2026-06-01T13:25:14Z,2026-06-01T00:57:05Z,adv_1151,cmp_1151_1,preroll,desktop,IN,0.0002,USD
evt_445f79a2,impression,2026-06-01T12:51:09Z,2026-06-01T09:46:36Z,adv_1116,cmp_1116_1,interstitial,ctv,AU,0.0069,USD
evt_455f7b35,impression,2026-06-01T04:13:36Z,2026-06-01T04:15:46Z,adv_1165,cmp_1165_3,interstitial,ctv,unknown,0.0004,USD
evt_b2626563,impression,2026-06-01T13:33:15Z,2026-06-01T20:51:03Z,adv_1151,cmp_1151_1,interstitial,ctv,GB,0.0035,USD
evt_b16263d0,impression,2026-06-01T02:25:19Z,2026-06-01T03:20:24Z,adv_1130,cmp_1130_2,interstitial,mobile,CA,0.0155,USD
evt_b4626889,click,2026-06-01T10:33:43Z,2026-06-01T01:40:46Z,adv_1123,cmp_1123_3,banner_728x90,desktop,US,0.8925,USD
evt_b36266f6,impression,2026-06-01T02:24:01Z,2026-06-01T18:15:48Z,adv_1172,cmp_1172_2,banner_728x90,desktop,,0.0107,USD
evt_b6626baf,impression,2026-06-01T22:31:03Z,2026-06-01T12:52:36Z,adv_1158,cmp_1158_3,interstitial,tablet,GB,0.0099,USD
evt_b5626a1c,impression,2026-06-01T04:12:54Z,2026-06-01T14:54:36Z,adv_1186,cmp_1186_1,preroll,tablet,SG,0.0142,USD
evt_b8626ed5,impression,2026-06-01T15:37:20Z,2026-06-01T14:32:38Z,adv_1151,cmp_1151_2,native_feed,ctv,unknown,0.0096,USD
evt_b7626d42,impression,2026-06-01T22:13:19Z,2026-06-01T02:44:19Z,adv_1137,cmp_1137_1,preroll,desktop,GB,0.0171,USD
evt_ba6271fb,click,2026-06-01T19:46:39Z,2026-06-01T15:48:41Z,adv_1172,cmp_1172_3,banner_728x90,desktop,US,0.5713,USD
evt_b9627068,click,2026-06-01T15:22:01Z,2026-06-01T12:41:00Z,adv_1186,cmp_1186_1,banner_300x250,mobile,DE,0.5712,USD
evt_405af628,impression,2026-06-01T18:56:32Z,2026-06-01T10:38:16Z,adv_1151,cmp_1151_2,preroll,tablet,DE,0.0043,USD
evt_415af7bb,impression,2026-06-01T03:02:13Z,2026-06-01T06:12:41Z,adv_1130,cmp_1130_2,preroll,ctv,CA,0.0167,USD
evt_425af94e,click,2026-06-01T20:17:27Z,2026-06-01T13:19:40Z,adv_1116,cmp_1116_2,native_feed,desktop,SG,0.4540,USD
evt_435afae1,impression,2026-06-01T09:51:10Z,2026-06-01T19:41:52Z,adv_1151,cmp_1151_2,native_feed,mobile,SG,0.0113,USD
evt_445afc74,impression,2026-06-01T11:34:28Z,2026-06-01T05:27:53Z,adv_1165,cmp_1165_2,interstitial,desktop,CA,0.0039,USD
evt_455afe07,impression,2026-06-01T08:17:33Z,2026-06-01T15:51:34Z,adv_1116,cmp_1116_1,banner_728x90,ctv,AU,0.0190,USD
evt_465aff9a,impression,2026-06-01T21:38:26Z,2026-06-01T16:26:04Z,adv_1123,cmp_1123_3,banner_728x90,desktop,IN,0.0030,USD
evt_475b012d,impression,2026-06-01T03:19:35Z,2026-06-01T03:50:05Z,adv_1172,cmp_1172_1,interstitial,desktop,DE,0.0011,USD
evt_385ae990,impression,2026-06-01T15:56:39Z,2026-06-01T11:08:21Z,adv_1109,cmp_1109_2,banner_300x250,tablet,IN,0.0071,USD
evt_395aeb23,impression,2026-06-01T17:14:10Z,2026-06-01T16:23:18Z,adv_1144,cmp_1144_2,native_feed,mobile,CA,0.0107,USD
evt_465d3e31,impression,2026-06-01T15:24:42Z,2026-06-01T21:39:06Z,adv_1137,cmp_1137_2,native_feed,tablet,GB,0.0016,USD
evt_455d3c9e,impression,2026-06-01T22:47:23Z,2026-06-01T02:29:36Z,adv_1109,cmp_1109_1,native_feed,ctv,DE,0.0135,USD
evt_445d3b0b,impression,2026-06-01T07:47:46Z,2026-06-01T21:35:15Z,adv_1130,cmp_1130_2,native_feed,tablet,GB,-0.0087,USD
evt_435d3978,impression,2026-06-01T00:56:13Z,2026-06-01T05:09:58Z,adv_1130,cmp_1130_3,banner_300x250,tablet,IN,0.0123,INR
evt_4a5d447d,click,2026-06-01T01:26:09Z,2026-06-01T21:25:55Z,adv_1130,cmp_1130_1,preroll,desktop,DE,0.1927,USD
evt_495d42ea,impression,2026-06-01T00:38:39Z,2026-06-01T21:49:54Z,adv_1179,cmp_1179_3,banner_728x90,mobile,CA,0.0192,USD
evt_485d4157,impression,2026-06-01T21:46:47Z,2026-06-01T01:01:08Z,adv_1186,cmp_1186_1,banner_300x250,mobile,CA,0.0097,USD
evt_475d3fc4,impression,2026-06-01T01:52:34Z,2026-06-01T19:05:19Z,adv_1179,cmp_1179_3,banner_728x90,desktop,SG,0.0097,USD
evt_3e5d3199,impression,2026-06-01T08:29:11Z,2026-06-01T23:28:52Z,adv_1172,cmp_1172_2,native_feed,ctv,AU,0.0188,USD
evt_3d5d3006,impression,2026-06-01T21:44:08Z,2026-06-01T21:06:40Z,adv_1144,cmp_1144_2,interstitial,desktop,GB,0.0082,INR
evt_c4693d7e,impression,2026-06-01T20:39:57Z,2026-06-01T07:42:02Z,adv_1116,cmp_1116_1,banner_300x250,ctv,GB,0.0048,USD
evt_c5693f11,impression,2026-06-01T22:03:03Z,2026-06-01T12:40:29Z,adv_1137,cmp_1137_2,interstitial,mobile,IN,0.0177,USD
evt_c2693a58,impression,2026-06-01T04:58:21Z,2026-06-01T10:48:52Z,adv_1179,cmp_1179_3,banner_728x90,tablet,,0.0096,USD
evt_c3693beb,impression,2026-06-01T08:02:15Z,2026-06-01T01:40:49Z,adv_1165,cmp_1165_1,interstitial,desktop,DE,0.0105,USD
evt_c86943ca,impression,2026-06-01T06:38:20Z,2026-06-01T05:21:57Z,adv_1130,cmp_1130_2,banner_728x90,desktop,unknown,0.0194,USD
evt_c86943ca,impression,2026-06-01T06:38:20Z,2026-06-01T05:21:57Z,adv_1130,cmp_1130_2,banner_728x90,desktop,unknown,0.0194,USD
